timestamp,tower_id,active_users,resource_block_util,backhaul_throughput_gbps
1783541005,TOWER_B,102,0.0574,0.31
1783541006,TOWER_A,1249,0.6918,4.434
1783541007,TOWER_B,107,0.05,0.531
1783541008,TOWER_A,1336,0.7696,6.393
1783541009,TOWER_B,141,0.0678,0.61
1783541010,TOWER_A,671,0.3877,1.602
1783541011,TOWER_B,68,0.05,0.194
1783541012,TOWER_A,1234,0.6574,3.771
1783541013,TOWER_B,76,0.05,0.261
1783541014,TOWER_A,1272,0.6846,2.979
1783541015,TOWER_B,69,0.05,0.206
1783541016,TOWER_A,973,0.5342,4.829
1783541017,TOWER_B,149,0.0651,0.308
1783541018,TOWER_A,736,0.3765,1.828
1783541019,TOWER_B,80,0.05,0.351
1783541020,TOWER_A,601,0.3323,2.977
1783541021,TOWER_B,51,0.05,0.119
1783541022,TOWER_A,919,0.5072,2.292
1783541023,TOWER_B,134,0.0692,0.615
1783541024,TOWER_A,1202,0.6941,5.199
1783541025,TOWER_B,110,0.05,0.411
1783541026,TOWER_A,1257,0.6691,6.065
1783541027,TOWER_B,147,0.1055,0.479
1783541028,TOWER_A,1157,0.6609,3.087
1783541029,TOWER_B,108,0.0994,0.497
1783541030,TOWER_A,627,0.3618,1.79
1783541031,TOWER_B,80,0.05,0.389
1783541032,TOWER_A,1032,0.5596,4.756
1783541033,TOWER_B,123,0.0562,0.272
1783541034,TOWER_A,614,0.3207,2.37
1783541035,TOWER_B,105,0.0908,0.504
1783541036,TOWER_A,553,0.2594,2.07
1783541037,TOWER_B,118,0.0726,0.306
1783541038,TOWER_A,1412,0.785,6.095
1783541039,TOWER_B,85,0.05,0.245
1783541040,TOWER_A,1219,0.6607,3.194
1783541041,TOWER_B,79,0.05,0.221
1783541042,TOWER_A,1113,0.6475,4.361
1783541043,TOWER_B,72,0.05,0.18
1783541044,TOWER_A,1100,0.5796,4.783
1783541045,TOWER_B,88,0.05,0.195
1783541046,TOWER_A,975,0.5661,4.163
1783541047,TOWER_B,122,0.0591,0.301
1783541048,TOWER_A,656,0.377,2.158
1783541049,TOWER_B,133,0.0867,0.663
1783541050,TOWER_A,1300,0.7256,4.566
1783541051,TOWER_B,148,0.05,0.453
1783541052,TOWER_A,528,0.2879,1.492
1783541053,TOWER_B,119,0.0844,0.409
1783541054,TOWER_A,1062,0.5345,3.308
1783541055,TOWER_B,86,0.05,0.224
1783541056,TOWER_A,734,0.4099,1.657
1783541057,TOWER_B,115,0.0616,0.482
1783541058,TOWER_A,515,0.3109,1.614
1783541059,TOWER_B,108,0.0606,0.279
1783541060,TOWER_A,666,0.3369,3.151
1783541061,TOWER_B,131,0.0717,0.341
1783541062,TOWER_A,1249,0.6932,4.875
1783541063,TOWER_B,118,0.0542,0.395
1783541064,TOWER_A,1439,0.7513,6.785
1783541065,TOWER_B,63,0.0522,0.205
1783541066,TOWER_A,1565,0.8452,4.837
1783541067,TOWER_B,132,0.0629,0.376
1783541068,TOWER_A,1114,0.6095,2.568
1783541069,TOWER_B,100,0.0692,0.384
1783541070,TOWER_A,998,0.5648,4.464
1783541071,TOWER_B,59,0.05,0.185
1783541072,TOWER_A,1034,0.5693,2.615
1783541073,TOWER_B,98,0.08,0.285
1783541074,TOWER_A,1592,0.8881,4.182
1783541075,TOWER_B,102,0.069,0.432
1783541076,TOWER_A,915,0.52,3.497
1783541077,TOWER_B,102,0.05,0.462
1783541078,TOWER_A,1208,0.684,2.751
1783541079,TOWER_B,145,0.0868,0.674
1783541080,TOWER_A,1473,0.8081,5.874
1783541081,TOWER_B,138,0.0991,0.631
1783541082,TOWER_A,1347,0.7769,4.787
1783541083,TOWER_B,95,0.0535,0.257
1783541084,TOWER_A,583,0.3527,2.062
1783541085,TOWER_B,146,0.0808,0.522
1783541086,TOWER_A,1431,0.7991,3.82
1783541087,TOWER_B,108,0.05,0.237
1783541088,TOWER_A,732,0.4108,2.502
1783541089,TOWER_B,114,0.0611,0.427
1783541090,TOWER_A,1509,0.828,6.681
1783541091,TOWER_B,148,0.0991,0.621
1783541092,TOWER_A,545,0.3041,2.484
1783541093,TOWER_B,103,0.0679,0.325
1783541094,TOWER_A,532,0.2677,2.641
1783541095,TOWER_B,107,0.0753,0.41
1783541096,TOWER_A,990,0.5509,2.886
1783541097,TOWER_B,88,0.05,0.283
1783541098,TOWER_A,819,0.4537,3.791
1783541099,TOWER_B,140,0.0579,0.437
1783541100,TOWER_A,1171,0.6776,4.258
1783541101,TOWER_B,123,0.0658,0.317
1783541102,TOWER_A,719,0.3861,2.507
1783541103,TOWER_B,106,0.05,0.35
1783541104,TOWER_A,713,0.409,2.901
1783541105,TOWER_B,147,0.117,0.651
1783541106,TOWER_A,1194,0.6315,3.017
1783541107,TOWER_B,118,0.0976,0.256
1783541108,TOWER_A,1559,0.8867,5.777
1783541109,TOWER_B,128,0.0534,0.341
1783541110,TOWER_A,1136,0.6477,4.126
1783541111,TOWER_B,146,0.0905,0.651
1783541112,TOWER_A,1207,0.6779,5.247
1783541113,TOWER_B,73,0.068,0.228
1783541114,TOWER_A,639,0.3445,2.497
1783541115,TOWER_B,100,0.07,0.476
1783541116,TOWER_A,807,0.4165,2.127
1783541117,TOWER_B,136,0.0967,0.568
1783541118,TOWER_A,1220,0.6579,3.313
1783541119,TOWER_B,50,0.05,0.193
1783541120,TOWER_A,910,0.4956,3.097
1783541121,TOWER_B,127,0.0642,0.332
1783541122,TOWER_A,1447,0.8115,2.985
1783541123,TOWER_B,141,0.0817,0.512
1783541124,TOWER_A,633,0.3865,1.365
1783541125,TOWER_B,60,0.05,0.26
1783541126,TOWER_A,1085,0.5926,3.234
1783541127,TOWER_B,122,0.0601,0.274
1783541128,TOWER_A,1117,0.63,2.781
1783541129,TOWER_B,134,0.0661,0.355
1783541130,TOWER_A,1305,0.7229,4.353
1783541131,TOWER_B,120,0.0938,0.424
1783541132,TOWER_A,542,0.2916,2.278
1783541133,TOWER_B,120,0.05,0.335
1783541134,TOWER_A,1489,0.826,4.978
1783541135,TOWER_B,140,0.0774,0.333
1783541136,TOWER_A,979,0.5153,3.261
1783541137,TOWER_B,142,0.077,0.7
1783541138,TOWER_A,1108,0.6607,2.368
1783541139,TOWER_B,124,0.05,0.264
1783541140,TOWER_A,779,0.4444,2.048
1783541141,TOWER_B,54,0.05,0.219
1783541142,TOWER_A,905,0.499,4.273
1783541143,TOWER_B,108,0.065,0.43
1783541144,TOWER_A,1564,0.8834,4.056
1783541145,TOWER_B,61,0.05,0.137
1783541146,TOWER_A,643,0.3054,3.213
1783541147,TOWER_B,140,0.0854,0.517
1783541148,TOWER_A,1212,0.6577,2.915
1783541149,TOWER_B,101,0.0606,0.324
1783541150,TOWER_A,1342,0.74,2.865
1783541151,TOWER_B,114,0.0639,0.445
1783541152,TOWER_A,1077,0.5894,3.541
1783541153,TOWER_B,57,0.05,0.126
1783541154,TOWER_A,533,0.2991,1.403
1783541155,TOWER_B,103,0.0514,0.281
1783541156,TOWER_A,1429,0.7769,5.251
1783541157,TOWER_B,82,0.0586,0.401
1783541158,TOWER_A,805,0.4493,3.888
1783541159,TOWER_B,91,0.05,0.36
1783541160,TOWER_A,1381,0.7536,3.729
1783541161,TOWER_B,115,0.0762,0.294
1783541162,TOWER_A,1414,0.7662,7.015
1783541163,TOWER_B,146,0.0669,0.554
1783541164,TOWER_A,744,0.4546,2.567
1783541165,TOWER_B,117,0.0786,0.285
1783541166,TOWER_A,1547,0.8393,4.051
1783541167,TOWER_B,84,0.05,0.228
1783541168,TOWER_A,1298,0.7505,3.286
1783541169,TOWER_B,71,0.05,0.189
1783541170,TOWER_A,1065,0.6079,2.974
1783541171,TOWER_B,88,0.05,0.303
1783541172,TOWER_A,589,0.3077,1.305
1783541173,TOWER_B,54,0.05,0.191
1783541174,TOWER_A,870,0.5259,2.153
1783541175,TOWER_B,57,0.0592,0.233
1783541176,TOWER_A,796,0.4509,1.674
1783541177,TOWER_B,111,0.1028,0.277
1783541178,TOWER_A,527,0.314,2.034
1783541179,TOWER_B,148,0.0798,0.701
1783541180,TOWER_A,809,0.4498,3.898
1783541181,TOWER_B,100,0.05,0.483
1783541182,TOWER_A,1509,0.8183,4.986
1783541183,TOWER_B,83,0.05,0.357
1783541184,TOWER_A,1211,0.6787,5.224
1783541185,TOWER_B,90,0.0649,0.293
1783541186,TOWER_A,1522,0.8356,6.486
1783541187,TOWER_B,69,0.0504,0.207
1783541188,TOWER_A,1257,0.7067,2.779
1783541189,TOWER_B,131,0.1016,0.334
1783541190,TOWER_A,761,0.4288,2.025
1783541191,TOWER_B,76,0.0625,0.257
1783541192,TOWER_A,580,0.343,1.372
1783541193,TOWER_B,132,0.0816,0.571
1783541194,TOWER_A,1400,0.7356,4.024
1783541195,TOWER_B,122,0.0832,0.426
1783541196,TOWER_A,690,0.3739,2.355
1783541197,TOWER_B,133,0.0972,0.613
1783541198,TOWER_A,1419,0.7966,6.509
1783541199,TOWER_B,120,0.0965,0.35
1783541200,TOWER_A,1484,0.7936,4.691
1783541201,TOWER_B,65,0.0664,0.2
1783541202,TOWER_A,742,0.3839,3.325
1783541203,TOWER_B,127,0.0953,0.266
1783541204,TOWER_A,985,0.5281,4.591
1783541205,TOWER_B,122,0.0718,0.307
1783541206,TOWER_A,1018,0.5663,2.674
1783541207,TOWER_B,56,0.05,0.192
1783541208,TOWER_A,1618,0.9128,6.671
1783541209,TOWER_B,70,0.05,0.216
1783541210,TOWER_A,1452,0.805,5.431
1783541211,TOWER_B,94,0.05,0.419
1783541212,TOWER_A,1167,0.6165,2.63
1783541213,TOWER_B,143,0.067,0.687
1783541214,TOWER_A,804,0.4565,1.799
1783541215,TOWER_B,127,0.083,0.312
1783541216,TOWER_A,1349,0.7528,3.129
1783541217,TOWER_B,146,0.1049,0.656
1783541218,TOWER_A,652,0.3983,2.105
1783541219,TOWER_B,76,0.0594,0.266
1783541220,TOWER_A,892,0.4827,1.856
1783541221,TOWER_B,126,0.0957,0.434
1783541222,TOWER_A,879,0.4742,3.01
1783541223,TOWER_B,51,0.05,0.113
1783541224,TOWER_A,587,0.3262,2.203
1783541225,TOWER_B,142,0.0778,0.323
1783541226,TOWER_A,1574,0.8367,6.485
1783541227,TOWER_B,120,0.0548,0.34
1783541228,TOWER_A,1408,0.7621,3.373
1783541229,TOWER_B,62,0.05,0.266
1783541230,TOWER_A,1431,0.8085,6.668
1783541231,TOWER_B,128,0.0599,0.367
1783541232,TOWER_A,769,0.4126,1.988
1783541233,TOWER_B,68,0.05,0.271
1783541234,TOWER_A,1038,0.613,4.513
1783541235,TOWER_B,122,0.083,0.355
1783541236,TOWER_A,1483,0.8233,7.045
1783541237,TOWER_B,103,0.0737,0.21
1783541238,TOWER_A,1487,0.8036,4.296
1783541239,TOWER_B,107,0.0867,0.377
1783541240,TOWER_A,704,0.3611,3.228
1783541241,TOWER_B,59,0.0503,0.208
1783541242,TOWER_A,915,0.5553,4.147
1783541243,TOWER_B,52,0.05,0.236
1783541244,TOWER_A,753,0.4234,3.355
1783541245,TOWER_B,66,0.05,0.256
1783541246,TOWER_A,1055,0.5866,4.715
1783541247,TOWER_B,59,0.0554,0.122
1783541248,TOWER_A,847,0.431,2.565
1783541249,TOWER_B,138,0.0857,0.62
1783541250,TOWER_A,1319,0.7758,3.332
1783541251,TOWER_B,92,0.05,0.403
1783541252,TOWER_A,1322,0.7636,5.775
1783541253,TOWER_B,100,0.05,0.402
1783541254,TOWER_A,1104,0.6155,3.626
1783541255,TOWER_B,99,0.0899,0.221
1783541256,TOWER_A,676,0.382,1.441
1783541257,TOWER_B,50,0.05,0.164
1783541258,TOWER_A,1335,0.7473,3.484
1783541259,TOWER_B,69,0.05,0.246
1783541260,TOWER_A,822,0.4504,3.422
1783541261,TOWER_B,136,0.1293,0.553
1783541262,TOWER_A,1232,0.689,2.592
1783541263,TOWER_B,112,0.0594,0.289
1783541264,TOWER_A,1173,0.6641,2.847
1783541265,TOWER_B,129,0.0539,0.479
1783541266,TOWER_A,1586,0.8588,5.009
1783541267,TOWER_B,91,0.05,0.348
1783541268,TOWER_A,1056,0.5638,3.652
1783541269,TOWER_B,103,0.05,0.209
1783541270,TOWER_A,640,0.3807,1.62
1783541271,TOWER_B,148,0.0935,0.422
1783541272,TOWER_A,874,0.4876,3.783
1783541273,TOWER_B,106,0.0566,0.497
1783541274,TOWER_A,1603,0.8565,5.967
1783541275,TOWER_B,95,0.05,0.376
1783541276,TOWER_A,1555,0.8817,6.498
1783541277,TOWER_B,63,0.05,0.301
1783541278,TOWER_A,588,0.3122,2.174
1783541279,TOWER_B,125,0.0635,0.49
1783541280,TOWER_A,1308,0.735,4.812
1783541281,TOWER_B,103,0.081,0.207
1783541282,TOWER_A,1334,0.7141,4.517
1783541283,TOWER_B,53,0.0514,0.144
1783541284,TOWER_A,761,0.4236,2.144
1783541285,TOWER_B,149,0.0766,0.315
1783541286,TOWER_A,540,0.3083,1.389
1783541287,TOWER_B,112,0.0678,0.256
1783541288,TOWER_A,563,0.2763,1.653
1783541289,TOWER_B,149,0.0701,0.725
1783541290,TOWER_A,1614,0.903,6.698
1783541291,TOWER_B,70,0.05,0.307
1783541292,TOWER_A,849,0.4793,2.194
1783541293,TOWER_B,50,0.05,0.145
1783541294,TOWER_A,752,0.415,3.54
1783541295,TOWER_B,109,0.0621,0.431
1783541296,TOWER_A,1598,0.9306,6.701
1783541297,TOWER_B,72,0.05,0.262
1783541298,TOWER_A,504,0.2812,1.096
1783541299,TOWER_B,65,0.05,0.322
1783541300,TOWER_A,1410,0.8108,3.04
1783541301,TOWER_B,63,0.05,0.276
1783541302,TOWER_A,830,0.4459,3.026
1783541303,TOWER_B,126,0.0656,0.46
1783541304,TOWER_A,967,0.5543,4.167
1783541305,TOWER_B,51,0.0661,0.246
1783541306,TOWER_A,1162,0.6381,5.297
1783541307,TOWER_B,126,0.0779,0.278
1783541308,TOWER_A,964,0.5311,2.676
1783541309,TOWER_B,56,0.0572,0.275
1783541310,TOWER_A,511,0.302,1.373
1783541311,TOWER_B,127,0.0617,0.389
1783541312,TOWER_A,1378,0.7785,3.782
1783541313,TOWER_B,132,0.05,0.402
1783541314,TOWER_A,1440,0.8201,6.711
1783541315,TOWER_B,119,0.05,0.477
1783541316,TOWER_A,1101,0.6108,4.406
1783541317,TOWER_B,127,0.0708,0.502
1783541318,TOWER_A,1049,0.5906,4.894
1783541319,TOWER_B,139,0.0586,0.609
1783541320,TOWER_A,1212,0.6767,5.038
1783541321,TOWER_B,61,0.05,0.305
1783541322,TOWER_A,609,0.3551,2.77
1783541323,TOWER_B,73,0.05,0.23
1783541324,TOWER_A,492,0.2883,1.083
1783541325,TOWER_B,71,0.05,0.228
1783541326,TOWER_A,1216,0.694,4.478
1783541327,TOWER_B,95,0.05,0.216
1783541328,TOWER_A,678,0.3529,2.621
1783541329,TOWER_B,134,0.0943,0.595
1783541330,TOWER_A,730,0.3792,3.373
1783541331,TOWER_B,79,0.0502,0.276
1783541332,TOWER_A,919,0.5109,2.445
1783541333,TOWER_B,53,0.0533,0.174
1783541334,TOWER_A,1206,0.6714,3.568
1783541335,TOWER_B,142,0.0789,0.382
1783541336,TOWER_A,1177,0.634,4.933
1783541337,TOWER_B,87,0.0575,0.225
1783541338,TOWER_A,968,0.537,2.916
1783541339,TOWER_B,124,0.06,0.412
1783541340,TOWER_A,753,0.4006,1.612
1783541341,TOWER_B,93,0.0757,0.225
1783541342,TOWER_A,1089,0.6013,2.569
1783541343,TOWER_B,129,0.0587,0.342
1783541344,TOWER_A,1585,0.9297,4.656
1783541345,TOWER_B,74,0.05,0.259
1783541346,TOWER_A,708,0.3744,1.494
1783541347,TOWER_B,117,0.0616,0.449
1783541348,TOWER_A,1383,0.7654,4.895
1783541349,TOWER_B,123,0.05,0.523
1783541350,TOWER_A,1299,0.7177,4.08
1783541351,TOWER_B,147,0.0707,0.494
1783541352,TOWER_A,1312,0.7233,5.139
1783541353,TOWER_B,129,0.0678,0.5
1783541354,TOWER_A,770,0.4457,3.435
1783541355,TOWER_B,105,0.05,0.371
1783541356,TOWER_A,1410,0.7676,6.257
1783541357,TOWER_B,53,0.0523,0.184
1783541358,TOWER_A,865,0.471,2.885
1783541359,TOWER_B,113,0.05,0.563
1783541360,TOWER_A,1041,0.5602,4.227
1783541361,TOWER_B,131,0.0992,0.617
1783541362,TOWER_A,1309,0.7382,5.271
1783541363,TOWER_B,94,0.0526,0.225
1783541364,TOWER_A,1469,0.7757,3.114
1783541365,TOWER_B,132,0.082,0.349
1783541366,TOWER_A,1577,0.857,7.113
1783541367,TOWER_B,145,0.1071,0.649
1783541368,TOWER_A,1545,0.8881,5.077
1783541369,TOWER_B,62,0.05,0.266
1783541370,TOWER_A,1127,0.5913,2.915
1783541371,TOWER_B,68,0.05,0.317
1783541372,TOWER_A,1607,0.8523,7.355
1783541373,TOWER_B,58,0.0589,0.263
1783541374,TOWER_A,604,0.3359,2.425
1783541375,TOWER_B,145,0.0589,0.638
1783541376,TOWER_A,1238,0.6628,3.32
1783541377,TOWER_B,137,0.0628,0.341
1783541378,TOWER_A,921,0.5246,3.959
1783541379,TOWER_B,149,0.0675,0.51
1783541380,TOWER_A,1412,0.8103,5.564
1783541381,TOWER_B,139,0.0808,0.693
1783541382,TOWER_A,1026,0.5822,3.656
1783541383,TOWER_B,117,0.0555,0.271
1783541384,TOWER_A,575,0.357,1.298
1783541385,TOWER_B,109,0.0758,0.477
1783541386,TOWER_A,797,0.4347,2.204
1783541387,TOWER_B,111,0.0675,0.488
1783541388,TOWER_A,1572,0.8362,5.063
1783541389,TOWER_B,143,0.0696,0.647
1783541390,TOWER_A,1059,0.5815,2.997
1783541391,TOWER_B,82,0.0636,0.274
1783541392,TOWER_A,735,0.449,2.673
1783541393,TOWER_B,146,0.0958,0.309
1783541394,TOWER_A,906,0.4794,2.923
1783541395,TOWER_B,80,0.0616,0.258
1783541396,TOWER_A,1292,0.7137,5.102
1783541397,TOWER_B,111,0.0614,0.482
1783541398,TOWER_A,1396,0.7427,4.07
1783541399,TOWER_B,128,0.0726,0.391
1783541400,TOWER_A,1086,0.5882,2.228
1783541401,TOWER_B,125,0.0539,0.62
1783541402,TOWER_A,1570,0.9273,4.95
1783541403,TOWER_B,124,0.05,0.292
1783541404,TOWER_A,657,0.4208,1.931
1783541405,TOWER_B,94,0.05,0.344
1783541406,TOWER_A,821,0.4634,3.606
1783541407,TOWER_B,99,0.0673,0.218
1783541408,TOWER_A,1325,0.7463,4.516
1783541409,TOWER_B,136,0.05,0.573
1783541410,TOWER_A,739,0.3788,2.322
1783541411,TOWER_B,62,0.05,0.132
1783541412,TOWER_A,1345,0.7466,3.274
1783541413,TOWER_B,147,0.1036,0.632
1783541414,TOWER_A,1502,0.7772,6.608
1783541415,TOWER_B,140,0.0764,0.3
1783541416,TOWER_A,494,0.2565,2.184
1783541417,TOWER_B,85,0.05,0.347
1783541418,TOWER_A,1152,0.645,2.86
1783541419,TOWER_B,59,0.05,0.293
1783541420,TOWER_A,1562,0.8883,5.795
1783541421,TOWER_B,99,0.0666,0.432
1783541422,TOWER_A,1005,0.5497,3.289
1783541423,TOWER_B,95,0.0719,0.394
1783541424,TOWER_A,1624,0.917,5.942
1783541425,TOWER_B,109,0.0533,0.299
1783541426,TOWER_A,907,0.5336,2.114
1783541427,TOWER_B,71,0.0884,0.289
1783541428,TOWER_A,920,0.504,4.523
1783541429,TOWER_B,136,0.0788,0.622
1783541430,TOWER_A,1615,0.9139,5.582
1783541431,TOWER_B,109,0.0542,0.349
1783541432,TOWER_A,625,0.3423,2.187
1783541433,TOWER_B,83,0.0601,0.342
1783541434,TOWER_A,1045,0.6104,4.825
1783541435,TOWER_B,122,0.05,0.514
1783541436,TOWER_A,1494,0.8293,6.581
1783541437,TOWER_B,51,0.05,0.205
1783541438,TOWER_A,1337,0.7381,2.954
1783541439,TOWER_B,133,0.1028,0.282
1783541440,TOWER_A,1176,0.6585,5.002
1783541441,TOWER_B,102,0.05,0.352
1783541442,TOWER_A,609,0.3548,2.67
1783541443,TOWER_B,121,0.05,0.374
1783541444,TOWER_A,560,0.2973,2.147
1783541445,TOWER_B,77,0.05,0.218
1783541446,TOWER_A,1016,0.5218,4.624
1783541447,TOWER_B,110,0.0653,0.366
1783541448,TOWER_A,1242,0.6917,2.532
1783541449,TOWER_B,133,0.0857,0.634
1783541450,TOWER_A,1613,0.9001,4.297
1783541451,TOWER_B,93,0.05,0.365
1783541452,TOWER_A,1531,0.8474,4.144
1783541453,TOWER_B,56,0.051,0.279
1783541454,TOWER_A,603,0.3526,2.051
1783541455,TOWER_B,122,0.0979,0.249
1783541456,TOWER_A,1423,0.755,4.972
1783541457,TOWER_B,145,0.0958,0.7
1783541458,TOWER_A,1545,0.8444,4.593
1783541459,TOWER_B,81,0.05,0.236
1783541460,TOWER_A,1492,0.832,4.516
1783541461,TOWER_B,110,0.0557,0.467
1783541462,TOWER_A,534,0.298,2.265
1783541463,TOWER_B,78,0.0673,0.315
1783541464,TOWER_A,646,0.3489,2.845
1783541465,TOWER_B,76,0.05,0.319
1783541466,TOWER_A,1473,0.8012,3.081
1783541467,TOWER_B,97,0.0658,0.35
1783541468,TOWER_A,1283,0.7164,6.125
1783541469,TOWER_B,102,0.064,0.416
1783541470,TOWER_A,725,0.4212,3.38
1783541471,TOWER_B,76,0.0597,0.379
1783541472,TOWER_A,1339,0.7489,5.858
1783541473,TOWER_B,64,0.05,0.147
1783541474,TOWER_A,1142,0.6507,4.328
1783541475,TOWER_B,145,0.0692,0.623
1783541476,TOWER_A,810,0.4187,1.829
1783541477,TOWER_B,51,0.05,0.194
1783541478,TOWER_A,1487,0.8085,5.543
1783541479,TOWER_B,64,0.0561,0.281
1783541480,TOWER_A,903,0.5076,3.117
1783541481,TOWER_B,93,0.0936,0.341
1783541482,TOWER_A,1014,0.5975,3.645
1783541483,TOWER_B,93,0.0518,0.306
1783541484,TOWER_A,1359,0.7645,5.998
1783541485,TOWER_B,60,0.0651,0.272
1783541486,TOWER_A,1300,0.7172,3.032
1783541487,TOWER_B,122,0.05,0.334
1783541488,TOWER_A,1097,0.5935,2.784
1783541489,TOWER_B,116,0.05,0.247
1783541490,TOWER_A,1481,0.8103,5.335
1783541491,TOWER_B,145,0.0514,0.484
1783541492,TOWER_A,680,0.4026,1.701
1783541493,TOWER_B,83,0.05,0.268
1783541494,TOWER_A,1094,0.5907,3.141
1783541495,TOWER_B,101,0.05,0.446
1783541496,TOWER_A,1380,0.7763,4.832
1783541497,TOWER_B,117,0.05,0.504
1783541498,TOWER_A,880,0.5328,2.92
1783541499,TOWER_B,78,0.05,0.38
1783541500,TOWER_A,1222,0.6798,4.403
1783541501,TOWER_B,97,0.05,0.375
1783541502,TOWER_A,963,0.5188,2.159
1783541503,TOWER_B,64,0.05,0.132
1783541504,TOWER_A,1275,0.7248,4.175
1783541505,TOWER_B,60,0.0555,0.174
1783541506,TOWER_A,641,0.3371,1.888
1783541507,TOWER_B,91,0.0527,0.291
1783541508,TOWER_A,1242,0.6941,3.997
1783541509,TOWER_B,98,0.0663,0.345
1783541510,TOWER_A,1565,0.8733,5.735
1783541511,TOWER_B,123,0.0948,0.615
1783541512,TOWER_A,1446,0.8075,6.502
1783541513,TOWER_B,64,0.05,0.226
1783541514,TOWER_A,707,0.3759,2.745
1783541515,TOWER_B,60,0.0881,0.255
1783541516,TOWER_A,1519,0.8272,5.935
1783541517,TOWER_B,98,0.0572,0.477
1783541518,TOWER_A,1444,0.8227,5.886
1783541519,TOWER_B,59,0.0627,0.163
1783541520,TOWER_A,1236,0.6923,3.988
1783541521,TOWER_B,65,0.05,0.305
1783541522,TOWER_A,1434,0.7958,5.918
1783541523,TOWER_B,136,0.1043,0.398
1783541524,TOWER_A,529,0.3224,1.56
1783541525,TOWER_B,60,0.05,0.202
1783541526,TOWER_A,1066,0.5992,3.011
1783541527,TOWER_B,118,0.05,0.323
1783541528,TOWER_A,1217,0.6949,5.093
1783541529,TOWER_B,127,0.0684,0.307
1783541530,TOWER_A,704,0.3744,2.548
1783541531,TOWER_B,103,0.05,0.344
1783541532,TOWER_A,915,0.498,3.125
1783541533,TOWER_B,136,0.0834,0.291
1783541534,TOWER_A,1593,0.8901,7.958
1783541535,TOWER_B,98,0.0538,0.383
1783541536,TOWER_A,1313,0.7162,6.113
1783541537,TOWER_B,70,0.05,0.218
1783541538,TOWER_A,1132,0.6336,4.993
1783541539,TOWER_B,144,0.0963,0.303
1783541540,TOWER_A,1379,0.7864,6.153
1783541541,TOWER_B,62,0.05,0.25
1783541542,TOWER_A,1090,0.6175,4.632
1783541543,TOWER_B,73,0.05,0.202
1783541544,TOWER_A,1554,0.8516,5.094
1783541545,TOWER_B,132,0.05,0.658
1783541546,TOWER_A,1610,0.9202,3.645
1783541547,TOWER_B,99,0.0625,0.281
1783541548,TOWER_A,1498,0.8099,6.193
1783541549,TOWER_B,99,0.0841,0.395
1783541550,TOWER_A,820,0.4689,4.062
1783541551,TOWER_B,117,0.1214,0.427
1783541552,TOWER_A,1634,0.9312,6.609
1783541553,TOWER_B,120,0.0667,0.46
1783541554,TOWER_A,1284,0.6962,5.369
1783541555,TOWER_B,67,0.05,0.329
1783541556,TOWER_A,873,0.4952,2.494
1783541557,TOWER_B,112,0.0718,0.435
1783541558,TOWER_A,1031,0.5714,2.16
1783541559,TOWER_B,103,0.0666,0.5
1783541560,TOWER_A,1278,0.7008,4.52
1783541561,TOWER_B,138,0.0675,0.447
1783541562,TOWER_A,527,0.3038,1.803
1783541563,TOWER_B,109,0.05,0.314
1783541564,TOWER_A,1041,0.5863,2.509
1783541565,TOWER_B,125,0.0618,0.354
1783541566,TOWER_A,524,0.2708,1.733
1783541567,TOWER_B,104,0.0566,0.465
1783541568,TOWER_A,659,0.3667,2.429
1783541569,TOWER_B,66,0.0503,0.247
1783541570,TOWER_A,1440,0.8072,4.791
1783541571,TOWER_B,57,0.0533,0.259
1783541572,TOWER_A,1572,0.894,5.781
1783541573,TOWER_B,52,0.05,0.249
1783541574,TOWER_A,646,0.3731,2.151
1783541575,TOWER_B,88,0.05,0.372
1783541576,TOWER_A,534,0.317,2.411
1783541577,TOWER_B,80,0.05,0.22
1783541578,TOWER_A,1556,0.8488,6.753
1783541579,TOWER_B,148,0.0581,0.575
1783541580,TOWER_A,1510,0.8536,5.558
1783541581,TOWER_B,112,0.0533,0.264
1783541582,TOWER_A,1510,0.8299,5.94
1783541583,TOWER_B,149,0.1071,0.391
1783541584,TOWER_A,890,0.4994,2.878
1783541585,TOWER_B,97,0.0633,0.238
1783541586,TOWER_A,1474,0.778,5.868
1783541587,TOWER_B,145,0.0947,0.497
1783541588,TOWER_A,1432,0.8091,3.909
1783541589,TOWER_B,130,0.0939,0.385
1783541590,TOWER_A,1300,0.7477,2.975
1783541591,TOWER_B,123,0.0782,0.333
1783541592,TOWER_A,646,0.3255,1.335
1783541593,TOWER_B,107,0.0541,0.222
1783541594,TOWER_A,1214,0.6841,4.873
1783541595,TOWER_B,94,0.0531,0.348
1783541596,TOWER_A,1436,0.7952,4.237
1783541597,TOWER_B,136,0.0949,0.403
1783541598,TOWER_A,897,0.4842,3.461
1783541599,TOWER_B,52,0.05,0.182
1783541600,TOWER_A,538,0.2972,1.419
1783541601,TOWER_B,126,0.1152,0.567
1783541602,TOWER_A,1327,0.6975,6.314
1783541603,TOWER_B,83,0.0737,0.244
1783541604,TOWER_A,752,0.3957,3.73
1783541605,TOWER_B,102,0.0565,0.478
1783541606,TOWER_A,1278,0.7216,5.17
1783541607,TOWER_B,72,0.05,0.301
1783541608,TOWER_A,1532,0.8493,3.935
1783541609,TOWER_B,98,0.0751,0.261
1783541610,TOWER_A,855,0.4728,2.199
